"","jvm","gcc","gc","benchmark","category","rtINT","rtHS","ratio"
"58","j09","GCC5","G1GC","gauss-mix",NA,NA,48.023551727,NA
"59","j09","GCC5","G1GC","log-regression",NA,NA,82.499910992,NA
"60","j09","GCC5","G1GC","mnemonics",NA,NA,27.806295653,NA
"61","j09","GCC5","G1GC","movie-lens",NA,NA,105.381230951,NA
"62","j09","GCC5","G1GC","naive-bayes",NA,NA,193.104199198,NA
"63","j09","GCC5","G1GC","neo4j-analytics",NA,NA,200.246010363,NA
"64","j09","GCC5","G1GC","page-rank",NA,NA,150.324229184,NA
"65","j09","GCC5","G1GC","par-mnemonics",NA,NA,23.360031644,NA
"66","j09","GCC5","G1GC","philosophers",NA,NA,13.619559293,NA
"67","j09","GCC5","G1GC","reactors",NA,NA,93.146938331,NA
"68","j09","GCC5","G1GC","rx-scrabble",NA,NA,10.994922283,NA
"69","j09","GCC5","G1GC","scala-doku",NA,NA,39.342474988,NA
"70","j09","GCC5","G1GC","scala-kmeans",NA,NA,8.257367467,NA
"71","j09","GCC5","G1GC","scala-stm-bench7",NA,NA,15.750546516,NA
"72","j09","GCC5","G1GC","scrabble",NA,NA,13.64698364,NA
"73","j09","GCC5","PGC","akka-uct","concurrency",1138.7609089669,62.457428283,18.2325936285285
"74","j09","GCC5","PGC","chi-square","apache",1053.6176133334,57.861051912,18.2094444970657
"75","j09","GCC5","PGC","db-shootout","database",2319.65539213565,200.803972517,11.5518401506687
"76","j09","GCC5","PGC","dec-tree","apache",474.5844091909,60.496569957,7.84481516106164
"77","j09","GCC5","PGC","dotty","scala",388.634839587,71.272693013,5.45278736017613
"78","j09","GCC5","PGC","finagle-chirper","web",291.4683016502,51.177500048,5.69524305362373
"79","j09","GCC5","PGC","finagle-http","web",180.12049658085,51.07964048,3.52626790024835
"80","j09","GCC5","PGC","fj-kmeans","concurrency",463.70789842755,28.230545215,16.4257507212848
"81","j09","GCC5","PGC","future-genetic","functional",142.306523045,13.436186039,10.5912885272606
"82","j09","GCC5","PGC","gauss-mix","apache",906.6788146463,48.647468285,18.637738953537
"83","j09","GCC5","PGC","log-regression","apache",466.63195918905,64.13231386,7.27608176133644
"84","j09","GCC5","PGC","mnemonics","functional",968.6856915434,24.365960116,39.7556955248937
"85","j09","GCC5","PGC","movie-lens","apache",944.27510249195,115.104763894,8.20361443390417
"86","j09","GCC5","PGC","naive-bayes","apache",2694.88255111265,223.112723448,12.0785695654902
"87","j09","GCC5","PGC","neo4j-analytics","database",3824.3743353861,266.199985363,14.3665460017627
"88","j09","GCC5","PGC","page-rank","apache",1623.89786643375,192.896821655,8.41847912527105
"89","j09","GCC5","PGC","par-mnemonics","functional",796.4885185426,20.587501446,38.6879641821398
"90","j09","GCC5","PGC","philosophers","scala",506.93249270045,12.622603316,40.1606926883204
"91","j09","GCC5","PGC","reactors","concurrency",1739.74842924115,82.455616685,21.0992106927949
"92","j09","GCC5","PGC","rx-scrabble","functional",92.533103846,10.992900072,8.41753342975353
"93","j09","GCC5","PGC","scala-doku","scala",621.07620805765,39.354437124,15.7816056700476
"94","j09","GCC5","PGC","scala-kmeans","scala",167.51961520775,7.385129775,22.6833678366539
"95","j09","GCC5","PGC","scala-stm-bench7","scala",189.39243093505,15.953292172,11.8716832170514
"96","j09","GCC5","PGC","scrabble","functional",118.6994755405,11.339012312,10.4682376449033
"97","j09","GCC5","SGC","akka-uct","concurrency",1162.3504672416,88.923093117,13.0714129085933
"98","j09","GCC5","SGC","chi-square","apache",1054.80127510605,69.799542971,15.1118650668572
"99","j09","GCC5","SGC","db-shootout","database",2333.29684235935,222.63213906,10.4805031843606
"100","j09","GCC5","SGC","dec-tree","apache",474.64119790745,61.055693069,7.77390565972366
"101","j09","GCC5","SGC","dotty","scala",389.4877941697,73.336660496,5.31095623301451
"102","j09","GCC5","SGC","finagle-chirper","web",293.23997734605,50.957277309,5.75462412498751
"103","j09","GCC5","SGC","finagle-http","web",181.5119202199,44.562870445,4.07316491077306
"104","j09","GCC5","SGC","fj-kmeans","concurrency",468.05385416,29.874297713,15.6674429188782
"105","j09","GCC5","SGC","future-genetic","functional",141.46991123565,13.339183766,10.6055897959994
"106","j09","GCC5","SGC","gauss-mix","apache",902.0756400627,51.350596818,17.5669942699964
"107","j09","GCC5","SGC","log-regression","apache",466.78483554425,77.179917175,6.04800902397768
"108","j09","GCC5","SGC","mnemonics","functional",968.8694408584,28.139465569,34.430982297182
"109","j09","GCC5","SGC","movie-lens","apache",954.50438697935,99.78531762,9.56557948348945
"110","j09","GCC5","SGC","naive-bayes","apache",2712.5222003153,245.568994809,11.0458659588726
"111","j09","GCC5","SGC","neo4j-analytics","database",3747.0856555689,229.471924983,16.3291681797087
"112","j09","GCC5","SGC","page-rank","apache",1588.78130757265,146.490092471,10.8456570732739
"113","j09","GCC5","SGC","par-mnemonics","functional",799.1589464818,22.79320145,35.061285630931
"114","j09","GCC5","SGC","philosophers","scala",509.6015469874,18.573753645,27.43664833331
"115","j09","GCC5","SGC","reactors","concurrency",1755.60058669695,93.506842943,18.7751027779553
"116","j09","GCC5","SGC","rx-scrabble","functional",92.97241748755,11.537174894,8.05850811327313
"117","j09","GCC5","SGC","scala-doku","scala",616.38871169505,39.930241573,15.4366386831939
"118","j09","GCC5","SGC","scala-kmeans","scala",166.14849794,9.01636829,18.427430268601
"119","j09","GCC5","SGC","scala-stm-bench7","scala",190.40240005115,16.969017037,11.2205910121952
"120","j09","GCC5","SGC","scrabble","functional",118.1788281021,11.6884532,10.1107328814133
"121","j09","GCC6","CGC","akka-uct","concurrency",1171.85029843965,85.721138013,13.6704939482014
"122","j09","GCC6","CGC","chi-square","apache",1047.4281652925,57.415368091,18.2429931239383
"123","j09","GCC6","CGC","db-shootout","database",2229.1128965744,241.921107562,9.21421416691852
"124","j09","GCC6","CGC","dec-tree","apache",461.31816810595,67.340046652,6.85057690099252
"125","j09","GCC6","CGC","dotty","scala",387.09532258745,69.397261728,5.57796248654098
"126","j09","GCC6","CGC","finagle-chirper","web",290.3265221788,49.051318917,5.91883212498451
"127","j09","GCC6","CGC","finagle-http","web",181.76441095495,52.276815518,3.47696027682414
"128","j09","GCC6","CGC","fj-kmeans","concurrency",467.76158822855,36.03172123,12.9819384770076
"129","j09","GCC6","CGC","future-genetic","functional",139.5872195646,13.045067546,10.7003830430454
"130","j09","GCC6","CGC","gauss-mix","apache",896.9782855139,47.116684701,19.0373811571437
"131","j09","GCC6","CGC","log-regression","apache",451.8257439144,59.81412296,7.55383045934742
"132","j09","GCC6","CGC","mnemonics","functional",975.5027384944,26.099538223,37.3762451335153
"133","j09","GCC6","CGC","movie-lens","apache",928.363371291,138.532705249,6.70140216797435
"134","j09","GCC6","CGC","naive-bayes","apache",2668.46970940985,215.81156369,12.3648133760012
"135","j09","GCC6","CGC","neo4j-analytics","database",3734.1444766838,181.134371253,20.6153280067874
"136","j09","GCC6","CGC","page-rank","apache",1548.13744633395,137.042364687,11.2967800130262
